SA22021_V1_00,SA22021_V1_00_NAME,SA22021_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM
100100,North Cape,North Cape,829.2217023,829.2217023
100200,Rangaunu Harbour,Rangaunu Harbour,273.9908076,273.9908076
100400,Karikari Peninsula,Karikari Peninsula,174.4413885,174.4413885
100500,Tangonge,Tangonge,177.1051198,177.1051198
100600,Ahipara,Ahipara,4.529441647,4.529441647
100700,Kaitaia East,Kaitaia East,5.266491602,5.266491602
100800,Kaitaia West,Kaitaia West,3.211839967,3.211839967
100900,Rangitihi,Rangitihi,84.62818529,84.62818529
101000,Oruru-Parapara,Oruru-Parapara,103.3558921,103.3558921
101100,Taumarumaru,Taumarumaru,10.28260966,10.28260966
101200,Herekino-Takahue,Herekino-Takahue,303.893336,303.893336
101300,Peria,Peria,199.6239472,199.6239472
101400,Taemaro-Oruaiti,Taemaro-Oruaiti,156.8010486,156.8010486
101500,Whakapaku,Whakapaku,200.8981258,200.8981258
101600,Hokianga North,Hokianga North,347.9776557,347.9776557
101700,Kohukohu-Broadwood,Kohukohu-Broadwood,209.1809644,209.1809644
101800,Whakarara,Whakarara,169.5253234,169.5253234
101900,Kaeo,Kaeo,255.5635096,255.5635096
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,463.7221565,463.7221565
102100,Hokianga South,Hokianga South,126.0471801,126.0471801
102200,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,59.07226834,59.07226834
102300,Ōkaihau,Okaihau,147.6755035,160.0233239
102400,Rangitane-Purerua,Rangitane-Purerua,123.1473969,123.1473969
102500,Waipapa,Waipapa,9.160162574,9.160162574
102600,Puketotara,Puketotara,55.26390522,55.26390522
102700,Waimā Forest,Waima Forest,237.0018931,237.0018931
102800,Riverview,Riverview,6.21892729,6.21892729
102900,Waipoua Forest,Waipoua Forest,277.8511468,277.8511468
103000,Kerikeri Central,Kerikeri Central,3.711781385,3.711781385
103100,Kerikeri South,Kerikeri South,15.4646666,15.4646666
103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,87.37553215,87.37553215
103300,Puketona-Waitangi,Puketona-Waitangi,156.4030947,156.4030947
103400,Ngapuhi,Ngapuhi,175.3850352,175.3850352
103500,Kaikohe,Kaikohe,5.67503559,5.67503559
103600,Pakaraka,Pakaraka,72.38802838,72.38802838
103700,Haruru,Haruru,1.527232641,1.527232641
103800,Russell,Russell,3.279862199,3.279862199
103900,Paihia,Paihia,2.241601037,2.241601037
104000,Mataraua Forest,Mataraua Forest,272.9203236,272.9203236
104100,Matawaia-Taumarere,Matawaia-Taumarere,410.6217692,410.6217692
104200,Russell Peninsula,Russell Peninsula,26.18786721,26.18786721
104300,Opua (Far North District),Opua (Far North District),5.6075291,5.6075291
104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,191.3598268,191.3598268
104500,Moerewa,Moerewa,1.875669496,1.875669496
104600,Kawakawa,Kawakawa,1.731381088,1.731381088
104700,Maromaku,Maromaku,238.3374888,238.3374888
104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,659.1827351,659.1827351
104900,Whangaruru,Whangaruru,469.3397875,469.3397875
105100,Matarau,Matarau,107.8283534,107.8283534
105200,Hikurangi,Hikurangi,4.001390616,4.001390616
105300,Kauri,Kauri,56.00890272,56.00890272
105400,Maungatapere,Maungatapere,174.4808608,174.4808608
105500,Kamo West,Kamo West,4.499381326,4.499381326
105600,Matapouri-Tutukaka,Matapouri-Tutukaka,78.52291673,78.52291673
105700,Kiripaka,Kiripaka,72.04773874,72.04773874
105800,Kamo East,Kamo East,1.427176309,1.427176309
105900,Granfield Reserve,Granfield Reserve,1.660925256,1.660925256
106000,Kamo Central,Kamo Central,1.093544451,1.093544451
106100,Whau Valley,Whau Valley,7.179692679,7.179692679
106200,Tikipunga North,Tikipunga North,2.741012815,2.741012815
106300,Pukenui,Pukenui,19.19627625,19.19627625
106400,Otangarei,Otangarei,1.039520967,1.039520967
106500,Tikipunga South,Tikipunga South,2.74039927,2.74039927
106600,Kensington (Whangarei District),Kensington (Whangarei District),3.112629995,3.112629995
106700,Abbey Caves-Glenbervie,Abbey Caves-Glenbervie,32.11045823,32.11045823
106800,Mairtown,Mairtown,0.943444291,0.943444291
106900,Maunu-Horahora,Maunu-Horahora,4.298768471,4.298768471
107000,Woodhill-Vinetown,Woodhill-Vinetown,1.385142814,1.385142814
107100,Whangārei Central,Whangarei Central,2.812523576,2.812523576
107200,Riverside,Riverside,3.506734193,3.506734193
107300,Raumanga,Raumanga,3.458518169,3.458518169
107400,Tarewa,Tarewa,0.941671413,0.941671413
107500,Morningside (Whangarei District),Morningside (Whangarei District),1.202233694,1.202233694
107600,Ngunguru,Ngunguru,3.566929545,3.566929545
107700,Otaika-Portland,Otaika-Portland,41.50854401,41.50854401
107800,Oakleigh-Mangapai,Oakleigh-Mangapai,323.7736246,323.7736246
107900,Port-Limeburners,Port-Limeburners,7.412431676,7.412431676
108000,Pataua,Pataua,128.6772532,128.6772532
108100,Onerahi Park,Onerahi Park,1.999010624,1.999010624
108200,Sherwood Rise,Sherwood Rise,1.306650865,1.306650865
108300,Onerahi,Onerahi,2.29379074,2.29379074
108500,Parua Bay,Parua Bay,39.15914153,39.15914153
108600,Bream Bay,Bream Bay,238.6944583,238.6944583
108700,Marsden Bay,Marsden Bay,2.586760863,2.586760863
108800,Ruakākā,Ruakaka,15.59250942,15.59250942
108900,Bream Head,Bream Head,52.17926351,52.17926351
109001,Waipū,Waipu,2.902131833,2.902131833
109002,Waipū Rural,Waipu Rural,133.7033717,133.7033717
109100,Kaipara Coastal,Kaipara Coastal,1248.220049,1248.220049
109200,Maungaru,Maungaru,691.8066583,691.8066583
109300,Dargaville,Dargaville,12.55901036,12.55901036
109400,Ruawai-Matakohe,Ruawai-Matakohe,530.4658797,530.4658797
109500,Otamatea (Kaipara District),Otamatea (Kaipara District),244.8522139,244.8522139
109600,Maungaturoto,Maungaturoto,21.59534757,21.59534757
109700,Kaiwaka,Kaiwaka,259.0224466,259.0224466
109800,Mangawhai Rural,Mangawhai Rural,91.45511262,91.45511262
109900,Mangawhai Heads,Mangawhai Heads,6.989086867,6.989086867
110100,Mangawhai,Mangawhai,1.994541585,1.994541585
110200,Okahukura Peninsula,Okahukura Peninsula,211.1714515,211.1714515
110400,Cape Rodney,Cape Rodney,370.6811098,370.6811098
110500,Wellsford,Wellsford,4.552901514,4.552901514
110700,South Head,South Head,339.7129173,339.7129173
110800,Kaipara Hills,Kaipara Hills,282.5687847,282.5687847
110900,Dome Valley-Matakana,Dome Valley-Matakana,84.76079787,84.76079787
111100,Warkworth West,Warkworth West,11.36229922,11.36229922
111200,Puhoi Valley,Puhoi Valley,236.5422467,236.5422467
111300,Warkworth East,Warkworth East,4.219459565,4.219459565
111400,Sandspit,Sandspit,22.45489323,22.45489323
111500,Tawharanui Peninsula,Tawharanui Peninsula,46.70381328,46.70381328
111600,Te Kuru,Te Kuru,80.93515788,80.93515788
111700,Snells Beach,Snells Beach,3.827841035,3.827841035
111800,Barrier Islands,Barrier Islands,320.2688634,320.2688634
111900,Algies Bay-Scotts Landing,Algies Bay-Scotts Landing,15.3717483,15.3717483
112100,Wainui-Waiwera,Wainui-Waiwera,78.71254183,78.71254183
112200,Parakai,Parakai,1.454876446,1.454876446
112300,Helensville Rural,Helensville Rural,57.09959994,57.09959994
112400,Helensville,Helensville,3.365697035,3.365697035
112500,Waitoki,Waitoki,40.75310724,40.75310724
112600,Waikoukou Valley,Waikoukou Valley,52.86080583,52.86080583
112700,Orewa North,Orewa North,3.030891114,3.030891114
112800,Hatfields Beach,Hatfields Beach,0.923252079,0.923252079
112900,Orewa South,Orewa South,2.311584362,2.311584362
113000,Orewa Central,Orewa Central,1.45289477,1.45289477
113100,Millwater North,Millwater North,1.752428706,1.752428706
113200,Waipatukahu,Waipatukahu,51.93111319,51.93111319
113300,Millwater South,Millwater South,2.41961464,2.41961464
113400,Dairy Flat North,Dairy Flat North,22.95724406,22.95724406
113500,Dairy Flat West,Dairy Flat West,30.98194602,30.98194602
113600,Kingsway,Kingsway,0.903110396,0.903110396
113700,Riverhead Forest,Riverhead Forest,48.43208411,48.43208411
113800,Silverdale Central (Auckland),Silverdale Central (Auckland),3.360447414,3.360447414
113900,Red Beach West,Red Beach West,1.839983661,1.839983661
114000,Red Beach East,Red Beach East,1.565572726,1.565572726
114100,Silverdale South (Auckland),Silverdale South (Auckland),10.18973219,10.18973219
114200,Waimauku,Waimauku,5.632507202,5.632507202
114300,Gulf Islands,Gulf Islands,66.10192346,66.10192346
114400,Vipond,Vipond,1.381138182,1.381138182
114500,Muriwai,Muriwai,3.015085205,3.015085205
114600,Stanmore Bay West,Stanmore Bay West,0.986844816,0.986844816
114700,Kumeu Rural West,Kumeu Rural West,24.41808372,24.41808372
114800,Okura Bush,Okura Bush,28.99234271,28.99234271
114900,Whangaparāoa Central,Whangaparaoa Central,3.691577822,3.691577822
115000,Kumeu-Huapai,Kumeu-Huapai,6.322294018,6.322294018
115100,Stanmore Bay East,Stanmore Bay East,1.337818374,1.337818374
115200,Manly West,Manly West,1.032397902,1.032397902
115300,Muriwai Valley-Bethells Beach,Muriwai Valley-Bethells Beach,35.35731173,35.35731173
115400,Tindalls-Matakatia,Tindalls-Matakatia,2.933475666,2.933475666
115500,Coatesville,Coatesville,24.35615097,24.35615097
115600,Dairy Flat South,Dairy Flat South,15.21402738,15.21402738
115700,Gulf Harbour North,Gulf Harbour North,1.757095888,1.757095888
115800,Manly East,Manly East,1.574631504,1.574631504
115900,Riverhead,Riverhead,4.049621068,4.049621068
116000,Army Bay,Army Bay,6.215604478,6.215604478
116100,Kumeu Rural East,Kumeu Rural East,14.92346388,14.92346388
116200,Gulf Harbour South,Gulf Harbour South,2.428854357,2.428854357
116300,Paremoremo West,Paremoremo West,9.476975304,9.476975304
116400,Taupaki,Taupaki,27.19918209,27.19918209
116500,Long Bay,Long Bay,2.787979836,2.787979836
116600,Paremoremo East,Paremoremo East,11.60727229,11.60727229
116700,Albany Heights,Albany Heights,3.107083775,3.107083775
116800,Awaruku,Awaruku,1.521626625,1.521626625
116900,Fairview Heights,Fairview Heights,1.604174953,1.604174953
117000,Whenuapai,Whenuapai,19.72256249,19.72256249
117100,Waitakere Ranges North,Waitakere Ranges North,86.80520258,86.80520258
117200,Torbay,Torbay,1.433207697,1.433207697
117300,Albany Central,Albany Central,3.209482122,3.209482122
117400,Albany West,Albany West,2.056885979,2.056885979
117500,Glamorgan,Glamorgan,0.959188792,0.959188792
117600,Oteha East,Oteha East,0.765027946,0.765027946
117700,Northcross,Northcross,1.070777305,1.070777305
117800,Oteha West,Oteha West,0.530265719,0.530265719
117900,Waiake,Waiake,1.249647298,1.249647298
118000,Waitakere,Waitakere,15.28945993,15.28945993
118100,Albany South,Albany South,1.485586909,1.485586909
118200,Browns Bay South West,Browns Bay South West,1.151269433,1.151269433
118300,Browns Bay Central,Browns Bay Central,1.182900538,1.182900538
118400,Schnapper Rock,Schnapper Rock,2.215028441,2.215028441
118500,Pinehill,Pinehill,1.628678393,1.628678393
118600,North Harbour,North Harbour,5.486594572,5.486594572
118700,Browns Bay South East,Browns Bay South East,0.855982269,0.855982269
118800,Westgate Central,Westgate Central,1.863662221,1.863662221
118900,Greenhithe West,Greenhithe West,2.721300316,2.721300316
119000,Rothesay Bay,Rothesay Bay,0.864926877,0.864926877
119100,Greenhithe East,Greenhithe East,1.438176203,1.438176203
119200,Hobsonville,Hobsonville,2.170532227,2.170532227
119400,Greenhithe South,Greenhithe South,3.644498885,3.644498885
119500,Murrays Bay West,Murrays Bay West,0.957318769,0.957318769
119600,Westgate South,Westgate South,1.709435262,1.709435262
119700,Windsor Park,Windsor Park,0.83585294,0.83585294
119800,West Harbour West,West Harbour West,1.927265831,1.927265831
119900,Unsworth Heights West,Unsworth Heights West,0.749224131,0.749224131
120000,Murrays Bay East,Murrays Bay East,0.697950312,0.697950312
120100,Birdwood West,Birdwood West,5.936278688,5.936278688
120200,Hobsonville Point,Hobsonville Point,3.521556067,3.521556067
120300,West Harbour Clearwater Cove,West Harbour Clearwater Cove,1.357249802,1.357249802
120400,Unsworth Heights East,Unsworth Heights East,1.10831884,1.10831884
120500,Mairangi Bay North,Mairangi Bay North,0.924525023,0.924525023
120600,Massey Central,Massey Central,0.883784409,0.883784409
120700,West Harbour Luckens Point,West Harbour Luckens Point,0.983784311,0.983784311
120800,Mairangi Bay South,Mairangi Bay South,0.80148604,0.80148604
120900,Massey Royal Road West,Massey Royal Road West,0.896415744,0.896415744
121000,Bayview East,Bayview East,1.37463221,1.37463221
121100,Swanson Rural,Swanson Rural,15.14615685,15.14615685
121200,Sunnynook South,Sunnynook South,0.801600928,0.801600928
121300,Sunnynook North,Sunnynook North,0.744464998,0.744464998
121400,Bayview West,Bayview West,0.733968952,0.733968952
121500,Totara Vale North,Totara Vale North,0.865772473,0.865772473
121600,Royal Heights North,Royal Heights North,1.494908947,1.494908947
121700,Massey West,Massey West,1.18546354,1.18546354
121800,Beach Haven West,Beach Haven West,1.20746813,1.20746813
121900,Totara Vale South,Totara Vale South,0.897195499,0.897195499
122000,Swanson,Swanson,1.894576746,1.894576746
122100,Bayview South,Bayview South,0.933621039,0.933621039
122200,Campbells Bay,Campbells Bay,1.742986579,1.742986579
122300,Royal Heights South,Royal Heights South,1.131315431,1.131315431
122400,Beach Haven East,Beach Haven East,1.121033269,1.121033269
122500,Massey East,Massey East,1.144470857,1.144470857
122600,Forrest Hill North,Forrest Hill North,0.737370864,0.737370864
122700,Glenfield North,Glenfield North,0.806288477,0.806288477
122800,Birkdale North,Birkdale North,1.385818309,1.385818309
122900,Massey South,Massey South,1.386816667,1.386816667
123000,Rānui North,Ranui North,1.029213745,1.029213745
123100,Glenfield West,Glenfield West,0.970449397,0.970449397
123200,Te Atatū Peninsula North West,Te Atatu Peninsula North West,1.112653023,1.112653023
123300,Glenfield South West,Glenfield South West,1.190762595,1.190762595
123400,Forrest Hill West,Forrest Hill West,1.235231454,1.235231454
123500,Wairau Valley,Wairau Valley,2.563634285,2.563634285
123600,Forrest Hill East,Forrest Hill East,0.924492639,0.924492639
123700,Castor Bay,Castor Bay,1.443862301,1.443862301
123800,Rānui Domain,Ranui Domain,0.870182482,0.870182482
123900,Beach Haven South,Beach Haven South,1.342691361,1.342691361
124000,Glenfield Central,Glenfield Central,1.12775533,1.12775533
124100,Piha,Piha,5.238284225,5.238284225
124200,Rānui South West,Ranui South West,0.736940392,0.736940392
124300,Henderson Larnoch,Henderson Larnoch,0.969755766,0.969755766
124400,Birkdale South,Birkdale South,1.406658088,1.406658088
124500,Te Atatū Peninsula Central,Te Atatu Peninsula Central,1.113417709,1.113417709
124600,Glenfield East,Glenfield East,0.618509791,0.618509791
124700,Henderson Valley,Henderson Valley,15.03789516,15.03789516
124800,Te Atatū Peninsula West,Te Atatu Peninsula West,1.426024072,1.426024072
124900,Henderson Lincoln West,Henderson Lincoln West,0.897981682,0.897981682
125000,Rānui South East,Ranui South East,0.945155217,0.945155217
125100,Henderson Lincoln East,Henderson Lincoln East,1.944090404,1.944090404
125200,Birkenhead West,Birkenhead West,2.262301536,2.262301536
125300,Te Atatū Peninsula East,Te Atatu Peninsula East,1.80792876,1.80792876
125400,Milford West,Milford West,0.8334387,0.8334387
125500,Westlake,Westlake,0.687026007,0.687026007
125600,Hillcrest North (Auckland),Hillcrest North (Auckland),0.98053287,0.98053287
125700,Henderson Lincoln South,Henderson Lincoln South,1.355076172,1.355076172
125800,Hillcrest West (Auckland),Hillcrest West (Auckland),0.88429921,0.88429921
125900,Milford Central,Milford Central,0.743476755,0.743476755
126000,Summerland South,Summerland South,1.334010721,1.334010721
126100,Summerland North,Summerland North,0.850917107,0.850917107
126200,Hillcrest East (Auckland),Hillcrest East (Auckland),1.063777763,1.063777763
126300,Chatswood,Chatswood,3.066868131,3.066868131
126400,Te Atatū South-Edmonton,Te Atatu South-Edmonton,1.06451884,1.06451884
126500,Birkenhead North,Birkenhead North,1.011825247,1.011825247
126600,Takapuna West,Takapuna West,2.346338068,2.346338068
126700,Henderson North,Henderson North,1.393515777,1.393515777
126800,Takapuna Central,Takapuna Central,0.985235198,2.052048638
126900,Western Heights (Auckland),Western Heights (Auckland),1.358396692,1.358396692
127000,Te Atatū South-Central,Te Atatu South-Central,1.36402388,1.36402388
127100,Northcote Central (Auckland),Northcote Central (Auckland),0.68696907,0.68696907
127200,Akoranga,Akoranga,1.162917921,1.162917921
127300,Northcote South (Auckland),Northcote South (Auckland),1.139676724,1.139676724
127400,Birkenhead South,Birkenhead South,1.361686967,1.361686967
127500,Henderson Central,Henderson Central,2.01588237,2.01588237
127600,Waiatarua,Waiatarua,11.28921716,11.28921716
127700,Te Atatū South-McLeod North,Te Atatu South-McLeod North,1.007890453,1.007890453
127800,Henderson Valley Park,Henderson Valley Park,0.74979705,0.74979705
127900,Henderson North East,Henderson North East,0.800859768,0.800859768
128000,Waitakere Ranges South,Waitakere Ranges South,101.5529173,101.5529173
128100,Northcote Tuff Crater,Northcote Tuff Crater,1.11406132,1.11406132
128200,Northcote Point (Auckland),Northcote Point (Auckland),1.173366328,1.173366328
128300,McLaren Park,McLaren Park,1.088383745,1.088383745
128400,Henderson East,Henderson East,0.793076914,0.793076914
128500,Te Atatū South-McLeod South,Te Atatu South-McLeod South,1.105042124,1.105042124
128600,Takapuna South,Takapuna South,0.507620569,0.507620569
128700,Rosebank Peninsula,Rosebank Peninsula,2.362945682,2.362945682
128800,Hauraki,Hauraki,1.094375351,1.094375351
128900,Glendene North,Glendene North,1.406837659,1.406837659
129000,Sunnyvale West-Parrs Park,Sunnyvale West-Parrs Park,0.841682282,0.841682282
129100,Sunnyvale East,Sunnyvale East,2.66156853,2.66156853
129200,Point Chevalier West,Point Chevalier West,1.372250085,1.372250085
129300,Belmont (Auckland),Belmont (Auckland),1.154387757,1.154387757
129400,Bayswater,Bayswater,1.096966055,1.096966055
129500,Glendene South,Glendene South,1.098746854,1.098746854
129600,Glen Eden West,Glen Eden West,1.154634439,1.154634439
129700,Herne Bay,Herne Bay,0.877600401,0.877600401
129800,Westmere North,Westmere North,0.645081949,0.645081949
129900,Point Chevalier East,Point Chevalier East,1.380571671,1.380571671
130000,Oratia,Oratia,17.19048676,17.19048676
130100,Glen Eden Rosier,Glen Eden Rosier,1.244299559,1.244299559
130200,Saint Marys Bay,Saint Marys Bay,0.834340902,0.834340902
130300,Westmere South-Western Springs,Westmere South-Western Springs,2.023951677,2.023951677
130400,Ponsonby West,Ponsonby West,0.647594347,0.647594347
130500,Kelston North,Kelston North,0.966888364,0.966888364
130600,Avondale Rosebank,Avondale Rosebank,1.027452531,1.027452531
130700,Narrow Neck,Narrow Neck,1.822560261,1.822560261
130800,Glen Eden North,Glen Eden North,0.736087487,0.736087487
130900,Glen Eden Woodglen,Glen Eden Woodglen,1.301373501,1.301373501
131000,Kelston South,Kelston South,0.83556367,0.83556367
131100,Waterview,Waterview,1.116246215,1.116246215
131200,Ponsonby East,Ponsonby East,0.703093338,0.703093338
131300,Wynyard-Viaduct,Wynyard-Viaduct,0.600275805,0.600275805
131400,Stanley Point,Stanley Point,0.991634225,0.991634225
131500,Glen Eden Central,Glen Eden Central,1.247595875,1.247595875
131600,Grey Lynn North,Grey Lynn North,0.72505838,0.72505838
131700,Avondale West (Auckland),Avondale West (Auckland),0.739702613,0.739702613
131800,Freemans Bay,Freemans Bay,1.035336309,1.035336309
131900,Mount Albert West,Mount Albert West,1.390916083,1.390916083
132000,Avondale North (Auckland),Avondale North (Auckland),1.23589448,1.23589448
132100,Grey Lynn West,Grey Lynn West,0.800881434,0.800881434
132200,Mount Albert North,Mount Albert North,1.513868575,1.513868575
132300,New Lynn North,New Lynn North,0.739184602,0.739184602
132400,Victoria Park,Victoria Park,0.44797151,0.44797151
132500,Konini,Konini,1.971771344,1.971771344
132600,New Lynn North West,New Lynn North West,0.689566393,0.689566393
132700,Hobson Ridge North,Hobson Ridge North,0.149226793,0.149226793
132800,Grey Lynn Central,Grey Lynn Central,0.711926564,0.711926564
132900,Fruitvale,Fruitvale,0.85211717,0.85211717
133000,Devonport,Devonport,1.079030678,1.079030678
133100,Avondale Central (Auckland),Avondale Central (Auckland),1.116257918,1.116257918
133200,Queen Street,Queen Street,0.168450204,0.168450204
133300,Quay Street-Customs Street,Quay Street-Customs Street,1.217132168,1.217132168
133400,Hobson Ridge Central,Hobson Ridge Central,0.063319487,0.063319487
133500,Grey Lynn East,Grey Lynn East,0.579795343,0.579795343
133600,Morningside (Auckland),Morningside (Auckland),1.093915245,1.093915245
133700,Shortland Street,Shortland Street,0.1274554,0.1274554
133800,Hobson Ridge South,Hobson Ridge South,0.136810801,0.136810801
133900,New Lynn Central,New Lynn Central,1.174040708,1.174040708
134000,Cheltenham,Cheltenham,0.815437772,0.815437772
134100,Queen Street South West,Queen Street South West,0.22878283,0.22878283
134200,Mount Albert Central,Mount Albert Central,1.313508114,1.313508114
134300,Karangahape,Karangahape,0.285660506,0.285660506
134400,Kingsland,Kingsland,0.772068681,0.772068681
134500,Anzac Avenue,Anzac Avenue,0.102385525,0.102385525
134600,Waima-Woodlands Park,Waima-Woodlands Park,3.484235811,3.484235811
134700,Kaurilands,Kaurilands,1.463382883,1.463382883
134800,Auckland-University,Auckland-University,0.349028183,0.349028183
134900,New Lynn Seabrook,New Lynn Seabrook,0.722397771,0.722397771
135000,Avondale South (Auckland),Avondale South (Auckland),1.176915911,1.176915911
135100,Symonds Street North West,Symonds Street North West,0.087208355,0.087208355
135200,Mount Albert South,Mount Albert South,0.831116522,0.831116522
135300,Symonds Street West,Symonds Street West,0.145291647,0.145291647
135400,West Lynn,West Lynn,1.224318344,1.224318344
135500,Ōwairaka West,Owairaka West,0.918441599,0.918441599
135600,New Lynn Central South,New Lynn Central South,0.739715028,0.739715028
135700,The Strand,The Strand,0.169283649,0.169283649
135800,St Lukes,St Lukes,0.461636543,0.461636543
135900,Symonds Street East,Symonds Street East,0.103483209,0.103483209
136000,Eden Terrace,Eden Terrace,0.839615964,0.839615964
136100,Grafton,Grafton,0.643840302,0.643840302
136200,Eden Park,Eden Park,0.506176651,0.506176651
136300,Sandringham North,Sandringham North,0.857008396,0.857008396
136400,Parnell West,Parnell West,1.64924936,1.64924936
136500,New Lynn South,New Lynn South,1.436355528,1.436355528
136600,New Windsor North,New Windsor North,0.867837445,0.867837445
136700,Titirangi South,Titirangi South,4.737419913,4.737419913
136800,Ōwairaka East,Owairaka East,0.402521108,0.402521108
136900,Eden Valley,Eden Valley,0.584026172,0.584026172
137000,Sandringham Central,Sandringham Central,0.472852498,0.472852498
137100,Glenavon,Glenavon,0.639800557,0.639800557
137200,Blockhouse Bay North,Blockhouse Bay North,0.925041248,0.925041248
137300,Green Bay North,Green Bay North,1.03540671,1.03540671
137400,Parnell East,Parnell East,1.225134822,1.225134822
137500,Laingholm,Laingholm,4.078299498,4.078299498
137600,Sandringham West,Sandringham West,0.476762206,0.476762206
137700,Mount Eden North East,Mount Eden North East,0.467929543,0.467929543
137800,Mount Eden North,Mount Eden North,0.874898196,0.874898196
137900,Wesley West,Wesley West,0.756748446,0.756748446
138000,Green Bay South,Green Bay South,1.257867769,1.257867769
138100,Balmoral,Balmoral,0.784832865,0.784832865
138200,Sandringham East,Sandringham East,0.715148443,0.715148443
138300,New Windsor South,New Windsor South,1.117152412,1.117152412
138400,Mount Eden West,Mount Eden West,0.791373865,0.791373865
138500,Newmarket,Newmarket,1.073632475,1.073632475
138600,Blockhouse Bay North East,Blockhouse Bay North East,0.528172576,0.528172576
138700,Epsom North,Epsom North,1.077242778,1.077242778
138800,Wesley South,Wesley South,0.682798424,0.682798424
138900,Blockhouse Bay South,Blockhouse Bay South,1.679674281,1.679674281
139000,Mount Eden East,Mount Eden East,0.764105152,0.764105152
139100,Wesley East,Wesley East,0.607039511,0.607039511
139200,Orakei West,Orakei West,1.321805434,1.321805434
139300,Maungawhau,Maungawhau,0.734521946,0.734521946
139400,Remuera West,Remuera West,0.880614707,0.880614707
139500,Blockhouse Bay East,Blockhouse Bay East,0.779092396,0.779092396
139600,Lynfield North,Lynfield North,0.940911288,0.940911288
139700,Mount Roskill North,Mount Roskill North,0.958156292,0.958156292
139800,Mount Roskill White Swan,Mount Roskill White Swan,1.042622274,1.042622274
139900,Mount Eden South,Mount Eden South,0.872831989,0.872831989
140000,Remuera Waitaramoa,Remuera Waitaramoa,1.690546611,1.690546611
140100,Orakei East,Orakei East,1.707389708,1.707389708
140200,Epsom Central-North,Epsom Central-North,1.105888054,1.105888054
140300,Mount St John,Mount St John,1.242544862,1.242544862
140400,Mount Roskill Central North,Mount Roskill Central North,0.901018698,0.901018698
140500,Remuera North,Remuera North,1.366303992,1.366303992
140600,Three Kings West,Three Kings West,0.647100271,0.647100271
140700,Mount Roskill Central South,Mount Roskill Central South,1.201988381,1.201988381
140800,Epsom Central-South,Epsom Central-South,0.983464911,0.983464911
140900,Lynfield South,Lynfield South,1.575583118,1.575583118
141000,Remuera South,Remuera South,1.429537244,1.429537244
141100,Mission Bay,Mission Bay,1.543167649,1.543167649
141200,Three Kings East,Three Kings East,0.674068906,0.674068906
141300,Mount Roskill South,Mount Roskill South,1.129659979,1.129659979
141500,Epsom East,Epsom East,1.268210077,1.268210077
141600,Remuera Waiata,Remuera Waiata,0.943463427,0.943463427
141700,Epsom South,Epsom South,0.596299838,0.596299838
141800,Kohimarama,Kohimarama,1.515513532,1.515513532
141900,Meadowbank West,Meadowbank West,1.024489764,1.024489764
142000,Hillsborough North (Auckland),Hillsborough North (Auckland),1.289778834,1.289778834
142100,Hillsborough West (Auckland),Hillsborough West (Auckland),0.841585189,0.841585189
142200,Greenlane North,Greenlane North,1.143290664,1.143290664
142300,Waikowhai North,Waikowhai North,0.698041369,0.698041369
142400,Remuera East,Remuera East,0.885812517,0.885812517
142500,Waikowhai South,Waikowhai South,1.356919036,1.356919036
142600,Royal Oak West (Auckland),Royal Oak West (Auckland),0.811295299,0.811295299
142700,Saint Heliers West,Saint Heliers West,1.185740857,1.185740857
142800,One Tree Hill,One Tree Hill,2.749282776,2.749282776
142900,Hillsborough East (Auckland),Hillsborough East (Auckland),0.630888886,0.630888886
143000,Saint Heliers North,Saint Heliers North,1.338372799,1.338372799
143100,Remuera Abbotts Park,Remuera Abbotts Park,1.022009655,1.022009655
143200,Meadowbank East,Meadowbank East,0.652352663,0.652352663
143300,Ellerslie Central,Ellerslie Central,1.494553635,1.494553635
143400,Royal Oak East (Auckland),Royal Oak East (Auckland),0.640967467,0.640967467
143500,Saint Heliers South,Saint Heliers South,1.222134493,1.222134493
143600,Hillsborough South (Auckland),Hillsborough South (Auckland),1.160026353,1.160026353
143700,Saint Johns West,Saint Johns West,1.042545013,1.042545013
143800,Greenlane South,Greenlane South,0.852645167,0.852645167
143900,Remuera Waiatarua,Remuera Waiatarua,1.570297112,1.570297112
144000,Glendowie North,Glendowie North,2.041211909,2.041211909
144100,Onehunga West,Onehunga West,1.122260889,1.122260889
144200,Ellerslie West,Ellerslie West,0.399935968,0.399935968
144300,Onehunga North,Onehunga North,0.772362446,0.772362446
144400,Ellerslie East,Ellerslie East,0.755000492,0.755000492
144500,Saint Johns East,Saint Johns East,0.605540835,0.605540835
144600,Oneroa West,Oneroa West,8.4202374,8.4202374
144700,Glen Innes West,Glen Innes West,1.367448508,1.367448508
144800,Ellerslie South,Ellerslie South,0.827407136,0.827407136
144900,Stonefields West,Stonefields West,0.542207645,0.542207645
145000,Onehunga Central,Onehunga Central,0.864471123,0.864471123
145100,Glendowie South,Glendowie South,2.01323788,2.01323788
145200,Oranga,Oranga,0.668533356,0.668533356
